module1	module1_nr	module1_size	module2	module2_nr	module2_size	M_count	M_zscore	M_pvalue	P_count	P_zscore	P_pvalue	C_count	C_zscore	C_pvalue	H_count	H_zscore	H_pvalue	R_count	R_zscore	R_pvalue
CIR	0	8	FFL	8	5	1	0	1	0	0	1	0	0	1	0	0	1	2	1.05	0.1477415158826525
CIR	1	14	ALL	3	5	1	0	1	0	0	1	0	0	1	0	0	1	6	2.89	0.0019432608042571076
CIR	1	14	ALL	7	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	1	14	ALL	9	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	1	14	ALL	10	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	1	14	ALL	11	10	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	1	14	ALL	12	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	1	14	ALL	14	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	1	14	ALL	16	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	1	14	ALL	18	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	1	14	ALL	19	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	1	14	ALL	20	10	1	0	1	0	0	1	0	0	1	0	0	1	1	0	1
CIR	1	14	ALL	21	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	1	14	ALL	24	9	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1
CIR	1	14	ALL	25	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	1	14	ALL	27	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	1	14	ALL	28	7	1	0	1	0	0	1	0	0	1	0	0	1	6	2.13	0.01654710098934542
CIR	1	14	ALL	29	18	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	1	14	ALL	31	14	7	0	1	0	0	1	0	0	1	0	0	1	31	11.1	0.0
CIR	1	14	ALL	34	5	1	0	1	0	0	1	0	0	1	0	0	1	1	0	1
CIR	1	14	ALL	35	10	5	0	1	0	0	1	0	0	1	0	0	1	11	3.94	4.0897148093854696e-05
CIR	1	14	COR	0	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	1	14	COR	1	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	1	14	COR	2	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	1	14	COR	4	8	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	1	14	COR	5	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	1	14	COR	6	5	1	0	1	0	0	1	0	0	1	0	0	1	6	3.06	0.0011167616310453488
CIR	1	14	COR	7	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	1	14	COR	8	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	1	14	COP	0	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	1	14	COP	1	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	1	14	COP	3	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	1	14	COP	4	7	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1
CIR	1	14	COP	7	5	1	0	1	0	0	1	0	0	1	0	0	1	6	3.0	0.0013683766067399405
CIR	1	14	CIR	0	8	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	1	14	CIR	1	14	10	0.56	0.2875926138579833	0	0	1	0	0	1	0	0	1	40	14.37	0.0
CIR	1	14	CIR	2	6	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	1	14	CIR	3	7	3	0	1	0	0	1	0	0	1	0	0	1	2	0	1
CIR	1	14	FBU	0	8	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	1	14	FBU	1	5	1	0	1	0	0	1	0	0	1	0	0	1	6	3.36	0.00038761353259775255
CIR	1	14	FBU	2	12	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	1	14	FBU	3	9	3	0	1	0	0	1	0	0	1	0	0	1	2	0	1
CIR	1	14	FBU	5	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	1	14	FB2U	1	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	1	14	FB2U	3	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	1	14	FB2U	4	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	1	14	FB2U	6	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	1	14	FFL	1	5	1	0	1	0	0	1	0	0	1	0	0	1	6	2.99	0.0013838331132536297
CIR	1	14	FFL	2	9	1	0	1	0	0	1	0	0	1	0	0	1	9	3.17	0.000770516875745364
CIR	1	14	FFL	3	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	1	14	FFL	4	8	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1
CIR	1	14	FFL	7	5	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	1	14	FFL	8	5	2	0	1	0	0	1	0	0	1	0	0	1	7	3.68	0.00011631519504917698
CIR	2	6	ALL	3	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	ALL	7	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	ALL	9	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	ALL	10	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	ALL	11	10	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	ALL	12	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	ALL	14	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	ALL	16	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	ALL	18	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	ALL	19	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	ALL	20	10	6	2.18	0.01477839869116282	1	0	1	2	0	1	0	0	1	17	11.94	0.0
CIR	2	6	ALL	21	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	ALL	24	9	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	ALL	25	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	ALL	27	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	ALL	28	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	ALL	29	18	0	0	1	0	0	1	1	0	1	0	0	1	0	0	1
CIR	2	6	ALL	31	14	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	ALL	34	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	ALL	35	10	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	COR	0	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	COR	1	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	COR	2	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	COR	4	8	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	COR	5	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	COR	6	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	COR	7	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	COR	8	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	COP	0	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	COP	1	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	COP	3	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	COP	4	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	COP	7	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	CIR	0	8	0	0	1	0	0	1	1	0	1	0	0	1	0	0	1
CIR	2	6	CIR	1	14	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	CIR	2	6	6	3.9	4.890142742663972e-05	0	0	1	0	0	1	0	0	1	14	13.11	0.0
CIR	2	6	CIR	3	7	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	FBU	0	8	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	FBU	1	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	FBU	2	12	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	FBU	3	9	2	0	1	1	0	1	2	0.07	0.47389220060772885	0	0	1	10	7.13	4.842792833414933e-13
CIR	2	6	FBU	5	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	FB2U	1	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	FB2U	3	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	FB2U	4	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	FB2U	6	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	FFL	1	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	FFL	2	9	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	FFL	3	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	FFL	4	8	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	2	6	FFL	7	5	6	4.33	7.479123405373933e-06	0	0	1	0	0	1	0	0	1	12	12.35	0.0
CIR	2	6	FFL	8	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	ALL	3	5	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	ALL	7	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	ALL	9	5	0	0	1	1	0	1	1	0	1	1	0	1	2	1.25	0.10584175792703765
CIR	3	7	ALL	10	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	ALL	11	10	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	ALL	12	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	ALL	14	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	ALL	16	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	ALL	18	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	ALL	19	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	ALL	20	10	1	0	1	0	0	1	0	0	1	0	0	1	1	0	1
CIR	3	7	ALL	21	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	ALL	24	9	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	ALL	25	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	ALL	27	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	ALL	28	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	ALL	29	18	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	ALL	31	14	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	ALL	34	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	ALL	35	10	4	0.61	0.2713893309524794	0	0	1	0	0	1	0	0	1	19	12.0	0.0
CIR	3	7	COR	0	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	COR	1	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	COR	2	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	COR	4	8	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	COR	5	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	COR	6	5	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	COR	7	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	COR	8	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	COP	0	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	COP	1	6	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	COP	3	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	COP	4	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	COP	7	5	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	CIR	0	8	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	CIR	1	14	3	0	1	0	0	1	0	0	1	0	0	1	2	0	1
CIR	3	7	CIR	2	6	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	CIR	3	7	2	0	1	0	0	1	0	0	1	0	0	1	18	14.0	0.0
CIR	3	7	FBU	0	8	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	FBU	1	5	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	FBU	2	12	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	FBU	3	9	2	0	1	0	0	1	0	0	1	0	0	1	2	0.46	0.32243661956834335
CIR	3	7	FBU	5	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	FB2U	1	5	0	0	1	1	0	1	1	0	1	1	0	1	2	1.18	0.11929177909657573
CIR	3	7	FB2U	3	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	FB2U	4	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	FB2U	6	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	FFL	1	5	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	FFL	2	9	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	FFL	3	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	FFL	4	8	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	FFL	7	5	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1
CIR	3	7	FFL	8	5	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1
